"BehaviorSpace results (NetLogo 6.1.1)"
"QV.nlogo"
"passionate-minority-pmp-correlation"
"11/30/2020 12:21:24:212 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","payoff-include-votes-cost?","majority-mean-utility","majority-utility-stdev","minority-mean-utility","minority-utility-stdev","minority-fraction","behavior-under-qv","calibration","variance-of-pmp","number-of-voters","voting-mechanism","marginal-pivotality","utility-pmp-correlation","limit-votes?","[step]","mean payoff-sign-list"
"996","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.256"
"997","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.254"
"998","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.249"
"999","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.222"
"1000","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","-0.1","false","1000","0.254"
"1001","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.943"
"1002","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.954"
"1003","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.939"
"1004","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.96"
"1005","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.956"
"1006","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.941"
"1007","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.956"
"1008","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.95"
"1009","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.949"
"1010","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.963"
"1011","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.951"
"1012","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.971"
"1013","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.957"
"1015","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.952"
"1014","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.958"
"1016","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.962"
"1017","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.959"
"1018","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.963"
"1019","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.961"
"1020","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.958"
"1021","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.957"
"1022","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.939"
"1023","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.959"
"1024","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.955"
"1025","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.949"
"1026","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.952"
"1027","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.942"
"1028","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.954"
"1029","false","-4","1","6.2","1","0.4","rational","manual","0.01","1001","QV","0.5","0","false","1000","0.96"
